,Applications,Categories,Company,EmployType,ExpiryDate,Location,PostedDate,Requirements,SalaryHigh,SalaryLow,SalaryRate,Seniority,Title
545,1,Information Technology,LEAP (G) PTE. LTD.,Permanent,Closing on 13 Feb 2019,Islandwide,Posted 14 Jan 2019,"Formal Education
Required: Bachelor’s degree in Computer Science or related field.
Preferred: Post-graduate degree in Computer Science or related field.
Preferred: One or more professional qualifications in systems and/or data architecture, software development or similar
Preferred: Professional qualification in agile project management and/or agile development
Specialist Knowledge (work experience, further qualification)
Extensive experience of software development, including team management and hands-on work. Preferably this experience will have been accumulated in a managed service provider, telecommunications or system integrator. Relevant software categories are:
Machine Learning, Predictive Analytics, Prescriptive Analytics
Operational Service Support (OSS)
Business Service Support (BSS)
User interface / User Experience (UI/UX)
Experience integrating enterprise SaaS solutions with in-house developed software
Experience developing solutions that use AI and ML to increase human effectiveness at defined tasks and outcomes
Experience with the following XaaS platforms
Microsoft Office 365, Salesforce.com
Amazon Web Services, Microsoft Azure, Google Cloud Platform
Building and managing local and offshore teams for development, delivery and operations
Managing third party contractors and companies as part of an integrated software development and maintenance team
Running agile projects
Building and running DevOps environments
Building and operating software systems to support IT project delivery and service operations
Delivering measurable business results using business data analytics
Developing high-availability software solutions
Building and running a high performing environment that consistently achieves high ratings and results
Worked in an entrepreneurial environment ideally with an agile and dynamic culture","$18,000","$12,000",Monthly,Professional,Director of Augmented Decision Platform
546,32,Information Technology,LEAP (G) PTE. LTD.,Permanent,Closing on 13 Feb 2019,Islandwide,Posted 14 Jan 2019,"Formal Education
Required: Bachelor’s degree in Computer Science or related field.
Preferred: Post-graduate degree in Computer Science or related field.
Preferred: One or more professional qualifications in systems and/or data architecture, software development or similar
Preferred: Professional qualification in agile project management and/or agile development
Specialist Knowledge (work experience, further qualification)
Extensive experience of SaaS-based business application architecture and deployment, including team management and hands-on work. Preferably this experience will have been accumulated in an IT-centric company such as an IT service provider or web-native business. Relevant software categories are:
Customer Relationship Management (CRM)
Project and Programme Management (PPM)
IT Service Management (ITSM)
Customer Service and Customer Care (CSC)
Human Resource Management (HRM)
Finance and Accounting
Office Productivity Software
Extensive experience providing and operating a high-availability application platform that includes line-of-business and office productivity software
Experience integrating multiple enterprise SaaS solutions, both with each other and with in-house developed software
Experience developing solutions that use AI and ML to increase human effectiveness at defined tasks and outcomes
Experience with the following XaaS platforms
Microsoft Office 365, Salesforce.com
Amazon Web Services, Microsoft Azure, Google Cloud Platform
Experience deploying and operating SaaS-based office productivity software
Building and managing local and offshore teams for development, delivery and operations
Managing third party contractors and companies as part of an integrated software development and maintenance team
Running agile projects
Building and running DevOps environments
Building and operating software systems to support IT project delivery and service operations
Delivering measurable business results using business data analytics
Developing high-availability software solutions
Building and running a high performing environment that consistently achieves high ratings and results
Worked in an entrepreneurial environment ideally with an agile and dynamic culture","$18,000","$12,000",Monthly,Professional,Director of Business Information Systems
547,2,Information Technology,LIVERAMP PTE. LTD.,Full Time,Closing on 07 Feb 2019,Central,Posted 14 Jan 2019,"QUALIFICATIONS
BSc degree in Computer Science, Engineering or relevant field
Minimum 5 years in operations for major company with complex troubleshooting physical and virtual hosts’ infrastructure. Proficiency in 75% of responsibilities and qualifications mentioned.
Must be able to initiate and complete projects with minimal direction and guidance
Must be able to demonstrate ability to perform root cause analysis and identify potential issues through trending, repetitive ticket analysis.
Strong verbal and written communication skills; Ability to communicate ideas, issues, resolutions in both technical and user-friendly language.
Highly self-motivated and directed, with keen attention to detail.
Able to prioritize and execute tasks in a high-pressure operational environment.
Able to balance project related (short term and long term) and issue resolution priorities
Able to meet and ensure compliance to various SLA's including response time and resolution time based on issue severity
Demonstrated analytical, problem solving and incident management skills
Strong customer service orientation
Rotational after hours on-call support is required
Excellent organizational skills and the ability to work in a fast-paced work environment
Proficiency in both written and spoken English and Chinese/Mandarin  ","$7,000","$4,800",Monthly,Professional,Site Reliability Engineer
548,7,"Engineering, Information Technology",REDMART LIMITED,"Permanent, Full Time",Closing on 13 Feb 2019,West,Posted 14 Jan 2019,"We develop on a modern technology stack that focuses on enabling engineers to be productive and impactful. Engineers work in teams to determine their own release schedules; teams develop, release and operate their software independently. We are strong believers in automation: we use automation for continuous integration, testing, and delivery. Although we use Amazon Web Services, we use open source software where possible. We continuously add to and update our technology stack.
• Microservices written in Java or Scala using Play Framework or Akka, and occasionally Python and NodeJS.
• AngularJs for web apps.
• Native apps use Objective C/Swift (iOS) and Java/Kotlin (Android), Fastlane, Calabash, Cocoapods/Gradle, JUnit, and occasionally hybrid React Native.
• MongoDB, Cassandra, Hazelcast for storage.
• RabbitMQ for messaging.
• AWS infrastructure, with HAProxy, Nginx, Redis. Chef deployments.
• GitHub, Travis CI and Trello, Slack for development tools.
• Testing with JUnit, ScalaTest, FrisbyJS, Calabash and Selenium.
• Kinesys, Spark and AWS Redshift for our data infrastructure. ","$12,000","$8,000",Monthly,Manager,Engineering Manager - Transport
549,10,Healthcare / Pharmaceutical,NATIONAL UNIVERSITY OF SINGAPORE,"Contract, Full Time",Closing on 13 Feb 2019,South,Posted 14 Jan 2019,"Willing to work 42 hours week from Monday to Friday and every Saturday morning (half a weekday will be given as off-in-lieu)
Willing to work at Bras Basah Complex and NUS
Ability to interact with people of various age groups and background
Meticulous, proficient in English and fluent in spoken Mandarin or Malay or Tamil, to communicate with non-English speaking participants (Most of our participants in this Cohort revisits are elderly and some of them don’t speak English)
Phlebotomy skill would be an advantage
Comfortable using computers and tablets for data collection
Diploma holders of life sciences discipline or registered nurses may apply. The candidate with nursing certification or relevant qualification may be appointed as Specialist Associate.
Successful candidate will be appointed on 1 year contract in the first instance and renewable subject to funding and performance","$3,000","$2,000",Monthly,"Fresh/entry level, Non-executive",Management Assistant Officer (Health Screening Coordinator)
550,6,Healthcare / Pharmaceutical,NATIONAL UNIVERSITY OF SINGAPORE,"Contract, Full Time",Closing on 13 Feb 2019,South,Posted 14 Jan 2019,"Willing to work 42 hours week from Monday to Friday and every Saturday morning (half a weekday will be given as off-in-lieu).
Willing to work at Bras Basah Complex and NUS.
Ability to interact with people of various age groups and background.
Proficient in English and fluent in spoken Mandarin or Malay or Tamil, to communicate with non-English speaking participants (Most of our participants in this Cohort revisits are elderly and some of them do not speak English).
Phlebotomy skill would be an advantage.
Comfortable using computers and tablets for data collection.
Diploma holders of life sciences discipline or registered nurses may apply. The candidate with nursing certification or relevant qualification may be appointed as Specialist Associate.
Successful candidate will be appointed on 1-year contract in the first instance and renewable subject to funding and performance.","$3,000","$2,000",Monthly,Non-executive,Management Assistant Officer (Health Screening Coordinator)
551,28,Logistics / Supply Chain,LAZADA SOUTH EAST ASIA PTE. LTD.,Permanent,Closing on 13 Feb 2019,Central,Posted 14 Jan 2019,"In order to succeed in the role, you should ideally have:
  7+ years' experience in a Supply Chain Logistics or Commercial Role (eCommerce Category Management, Marketing, Business development).
Demonstrated senior presence; strong project management skills including ability to collaborate with multi-functional stakeholders
Ability to work on tasks independently without a lot of guidance
Entrepreneurial attitude to quickly dive deep into content to determine root causes of problems and implement scalable solutions
Strong analytical acumen and comfort with generating and evaluating metrics, forecasts, and analyses
Excellent written and oral skills, strong organizational communication skills
Willingness to travel – Up to 30% of your time","$18,000","$10,000",Monthly,Senior Management,Senior Vice President
552,20,Banking and Finance,COMPANY UNDISCLOSED,"Permanent, Contract",Closing on 13 Feb 2019,Central,Posted 14 Jan 2019,"Mandatory Skill-set 
Degree in Business, Banking and finance or related disciplines; 
Has at least 2 - 4 years of working experience in process / operational efficiency; 
Possess exceptional communication skills, both written and verbal. 
Experienced in liaising with stakeholders in analyzing requirements and strategizing solutions; 
Possess strong analytical skills and keen in process enhancement and operational efficiency; 
Proactive team player, working collaboratively with and through others; 
Ability to clearly articulate messages to a variety of stakeholders; 
Ability to work independently, manage stress and multi-task in a fast-paced environment. 
Desired Skill-set 
Experience in Banking Industry; 
Responsibilities 
Work collaboratively with and through all levels in the organisation to support the compliance of data governance projects; 
Facilitate data compliance & governance initiatives / process / projects while ensuring compliance to data governance principles; 
Involved in conceptualization and development of framework, policy and procedures; 
Liaise with departments, business and control units to promote awareness of data governance and adoption of new initiatives; 
Involved in logistics management, including preparation of presentation materials and coordination of meetings. 
Should you be interested in this opportunity, please send your updated resume to apply@sciente.com at the earliest. Confidentiality is assured, and only shortlisted candidates will be notified. 
Sciente International Pte Ltd (EA Licence No. 07C5639)","$6,000","$3,000",Monthly,Executive,Process Change Analyst (JD#4809)
553,39,Information Technology,CRIMSONLOGIC PTE LTD,Permanent,Closing on 13 Feb 2019,South,Posted 14 Jan 2019,"~ Analyse employee demographics and associated risk exposure
~ Analyse employee feedback on benefits schemes
~ Analyse historical and current HR data to recognise trends and patterns in performance and rewards
~ Analyse utilisation rate of employee benefits and programmes
~ Benchmark organisation's compensation and benefits programmes against industry practices in relation to sector wage information of the Skills Framework
~ Check that regulatory and ethical guidelines are followed when handling employee data
~ Conduct diagnostic analytics on HR data to identify causes of behaviours and performance
~ Conduct job analysis and evaluations to propose employees' job size
~ Develop employee communications to inform employees about performance reviews and timelines
~ Develop frequently asked questions and responses on benefits
~ Develop frequently asked questions and responses on compensation matters
~ Develop standard reporting templates for performance and rewards management
~ Document action plans and assessment results for poor performers
~ Formulate communications to share organisation's compensation and benefits policies with employees
~ Gather feedback from employees to evaluate effectiveness of performance management programmes
~ Identify data required for analysis of business and/or human resource issues
~ Implement data checks and cleansing techniques to address data availability and quality challenges
~ Implement employee compensation reimbursement plans
~ Liaise with organisation's vendors and partners on benefits and claims processing
~ Organise performance, rewards and other employee data in HR system
~ Prepare contract terms with external vendors for benefits offered
~ Prepare technical and business reports with the analytical findings
~ Review annual salaries report and income tax declaration forms
~ Review benefits claims against entitlements to ensure accurate disbursements
~ Review employer contributions reports
~ Review generated payroll reports
~ Suggest peer companies and competitors of the organization
~ Verify that submitted claims are covered under organisation's benefit schemes","$7,000","$4,000",Monthly,"Executive, Junior Executive, Senior Executive",Human Resource Executive
554,5,Human Resources,MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,"Contract, Full Time",Closing on 13 Feb 2019,Central,Posted 14 Jan 2019,"Degree / Diploma in Finance or Accounting or relevant fields
Minimum 3-years of relevant experience in payroll experience
Familiar with payroll accounting and internal controls compliance
Knowledge of statutory payments/contributions is an advantage
Proficient with Microsoft Excel
SAP knowledge is an advantage
Ability to be flexible and work analytically in a problem-solving environment
Proven ability to work independently, as a team leader and member
Strong organizational, multi-tasking, and time-management skills
Good communication skills
We respect your privacy and all communication will be treated with confidentiality.  If you wish to know more about this position or explore other roles, please prepare your updated profile and get in touch with our consultants at 6232 8811 (EA License: 02C3423)
Please note that your response to this advertisement and communications with us pursuant to this advertisement will constitute informed consent to the collection, use and/or disclosure of personal data by Manpower for the purpose of carrying out its business, in compliance with the relevant provisions of the Personal Data Protection Act 2012.","$5,000","$4,000",Monthly,Senior Executive,Senior Payroll Analyst
555,1,Sciences / Laboratory / R&D,NATIONAL UNIVERSITY OF SINGAPORE,"Contract, Full Time",Closing on 13 Feb 2019,South,Posted 14 Jan 2019,"Qualifications  
The applicant should:
Have a PhD degree with documented experience/productivity in molecular and cellular biology.    
Experience in the following will be an added advantage:
Mice experimentation
Cancer Biology
Big genomics data analyses from Next-generation sequencing platforms
Has good communication skills
Be able to work independently as well as in a team, have an investigative nature, attention to detail; and
Fresh PhD graduates who are passionate about cancer research to make a difference clinically are very welcome
Remuneration will be commensurate with the candidate’s qualifications and experience. Informal enquiries are welcome and should be made to A/Prof Caroline Lee, at bchleec@nus.edu.sg.
  Formal application: If you are passionate about cancer research and would like to make a difference clinically and have the required qualifications, please submit your application, indicating current/expected salary, supported by a detailed CV (including personal particulars, academic and employment history, complete list of publications/oral presentations and full contacts of 3 referees) to:
  A/Prof Caroline Lee
National University of Singapore
Department of Biochemistry
MD7, Level 2, 8 Medical Drive,
Singapore 117597
SINGAPORE
E-mail: bchleec@nus.edu.sg
  Only shortlisted candidates will be notified.","$6,000","$4,000",Monthly,Professional,Research Fellow (Biochemistry)
556,11,Banking and Finance,RESOURCE SOLUTIONS CONSULTING SINGAPORE PTE. LTD.,"Permanent, Full Time",Closing on 13 Feb 2019,Central,Posted 14 Jan 2019,"Job requirements include:
Relevant working experience and knowledge of Transaction Banking, Business Planning, Data Management          
Excellent communication skills
Good IT skills (MS word, Excel, Power Point)
Able to take initiative and ownership of the work
  Recruiter Name: Li Yejing
EA License No: 12C5536
EA Registration No: R1660786
  We regret to inform that only shortlisted applicants will be notified.","$5,075","$2,538",Monthly,Professional,"Associate – Transaction Banking Office for Asia, Planning & Administration Team"
557,12,Human Resources,ZENIKA PTE. LTD.,Full Time,Closing on 13 Feb 2019,Central,Posted 14 Jan 2019,"We are looking for Dynamic & Passionate:
Experienced IT Recruiter
Good Technical knowledge
Knowledge of Singapore Employment Law
Participate in Recruitment activities
Boost Brand Awareness
Target/Task orientated
Experience in IT Consulting Firm or Recruitment Agency will be great
Likes meeting and interacting with people from different part of the world
Wants to join a Happy Team :)","$5,000","$4,000",Monthly,Manager,IT Recruiter
558,8,Information Technology,FEDERAL EXPRESS (SINGAPORE) PTE LTD,Permanent,Closing on 13 Feb 2019,East,Posted 14 Jan 2019,"Application Development, Business Continuity, Customer Solutions, Develops & or executes text
scripts, Drafts & reviews documentation in compliance with FedEx global development process &
ensures all project deliverables are in compliance with the FedEx global development process,
Information Security, Infrastructure, IT Strategic Planning, Project management activities include
development & maintenance of project schedules, status reporting, issue management, & other
tasks required to effectively manage & monitor a project through to successful completion (on
time, within budget, adhering to high quality standards, & meeting customer expectations),
Regional IT, Responsible for project management activities of IT project(s), or support of more
senior level project management staff for high complexity projects, Tracks project spending
against budgets","$7,490","$4,540",Monthly,Professional,Project / Process Analyst - Senior
559,10,Information Technology,TRANSFERWISE SINGAPORE PTE. LTD.,Full Time,Closing on 13 Feb 2019,East,Posted 14 Jan 2019,"A bit about you:
Extensive experience in product management.
You are customer-focused. At TransferWise, customers always come first. You need to be enthusiastic about our customers. We are a company doing great things, but we couldn’t do it without our customers being ready to start a revolution.
You are passionate about Asia. The Asia region spans from India to the Philippines to Japan. It is incredibly diverse, and also you recognise that to be successful there, you'll have to do things a little differently than in Europe. You have the empathy for that.
You are entrepreneurial, either you have run your own company or delivered high impact projects. You need to have ideas. You’re going to change the world, so we want to see what exceptional ideas you’ve had before.
You are someone who loves to get things done - you make things happen instead of wondering why things happened. You are not afraid to roll up your sleeves and take responsibility. We do not hire people just to manage other people. We expect you to deliver results directly.
Have a head for numbers.You are data-driven. You need to be able to prioritise the value you can add to customers, and numbers are the best way to do this. You can give examples of how you have moved some metrics before.
Have some technical knowledge. You may have started out your career as an engineer or maybe it's a secret passion. Either way you need to be able to communicate effectively with our product engineers.
Some extra skills that would be awesome:
You had experience working with debit/credit cards, banks, and payment networks
You had experience working with international teams across different locations","$14,000","$10,000",Monthly,Manager,Senior Product Manager
560,0,Engineering,ALLTECH SYSTEMS PTE. LTD.,Full Time,Closing on 13 Feb 2019,Islandwide,Posted 14 Jan 2019,"Must be fluent in English
Minimum 3 years of post-graduate programming experience on IBM mainframs zOS and CICS operating environment using TSO, ISPF, COBOL, JCL and other utilities
Minimum 3 years of post-graduate hands-on programming experience using COBOL for zOS and CICS COBOL in processing IBM VSAM and sequential files and able to maintain VSAM filestructure
Minimum 3 years post-graduate working experience in preparing JCL for compilation, linkage and execution of COBOL for zOS programs, Sort and other IBM utilities
Minimum 3 years post-graduate hands-on programming experience using DB2/SQL in COBOL for zOS and CICS COBOL programs
Able to use ISPF Editor to write and maintain programs and JCLs
Able to code BMS Macro and the various field macro parameters to define all the map elements and their characteristics and to assemble the coded source into physical and symbolic map layout for the application program
Able to handle job compilation using JES2 and analysis of the compilation result using SDSF facilities
Able to debug JCLs and programs written in COBOL for zOS and CICS COBOL
Able to use ISPF, JCLs and programs to prepare test data and test data sets
Able to conduct unit, module, functional and volume tests to analyse the test results and to take the necessary corrective actions","$6,000","$3,600",Monthly,Non-executive,Computer Engineer
561,4,Consulting,COMPANY UNDISCLOSED,Permanent,Closing on 13 Feb 2019,Central,Posted 14 Jan 2019,"REQUIREMENTS

1. Diploma and above

2. Good standard of English (both written and spoken)

3. Good working knowledge of common business software like MS Office (Word, Excel, Powerpoint)

4. Good communication skills

5. Meticulous and committed
Interested candidates are invited to email detailed resume to contact@jobfitter.com.sg 
 ",,,,Executive,Research Executive (3 mth) - Central
562,0,Engineering,ST INTEGRATED ENGINEERING PTE. LTD.,Full Time,Closing on 13 Feb 2019,Islandwide,Posted 14 Jan 2019,"Must be fluent in English
Minimum 3 years of post-graduate programming experience on IBM mainframs zOS and CICS operating environment using TSO, ISPF, COBOL, JCL and other utilities
Minimum 3 years of post-graduate hands-on programming experience using COBOL for zOS and CICS COBOL in processing IBM VSAM and sequential files and able to maintain VSAM filestructure
Minimum 3 years post-graduate working experience in preparing JCL for compilation, linkage and execution of COBOL for zOS programs, Sort and other IBM utilities
Minimum 3 years post-graduate hands-on programming experience using DB2/SQL in COBOL for zOS and CICS COBOL programs
Able to use ISPF Editor to write and maintain programs and JCLs
Able to code BMS Macro and the various field macro parameters to define all the map elements and their characteristics and to assemble the coded source into physical and symbolic map layout for the application program
Able to handle job compilation using JES2 and analysis of the compilation result using SDSF facilities
Able to debug JCLs and programs written in COBOL for zOS and CICS COBOL
Able to use ISPF, JCLs and programs to prepare test data and test data sets
Able to conduct unit, module, functional and volume tests to analyse the test results and to take the necessary corrective actions","$6,000","$3,600",Monthly,Non-executive,Computer Engineer
563,0,Engineering,KOH INFRASTRUCTURE SERVICES PTE. LTD.,Full Time,Closing on 13 Feb 2019,Islandwide,Posted 14 Jan 2019,"Must be fluent in English
Minimum 3 years of post-graduate programming experience on IBM mainframs zOS and CICS operating environment using TSO, ISPF, COBOL, JCL and other utilities
Minimum 3 years of post-graduate hands-on programming experience using COBOL for zOS and CICS COBOL in processing IBM VSAM and sequential files and able to maintain VSAM filestructure
Minimum 3 years post-graduate working experience in preparing JCL for compilation, linkage and execution of COBOL for zOS programs, Sort and other IBM utilities
Minimum 3 years post-graduate hands-on programming experience using DB2/SQL in COBOL for zOS and CICS COBOL programs
Able to use ISPF Editor to write and maintain programs and JCLs
Able to code BMS Macro and the various field macro parameters to define all the map elements and their characteristics and to assemble the coded source into physical and symbolic map layout for the application program
Able to handle job compilation using JES2 and analysis of the compilation result using SDSF facilities
Able to debug JCLs and programs written in COBOL for zOS and CICS COBOL
Able to use ISPF, JCLs and programs to prepare test data and test data sets
Able to conduct unit, module, functional and volume tests to analyse the test results and to take the necessary corrective actions","$6,000","$3,600",Monthly,Non-executive,Computer Engineer
564,3,Others,"DOW JONES AER COMPANY, INC. (SINGAPORE BRANCH)",Permanent,Closing on 13 Feb 2019,Central,Posted 14 Jan 2019,"Requirement:
Knowledge/understanding of Special Lists content in particular, as well as Risk & Compliance content and research methodologies
Proactive problem solving skills
Advanced Excel Knowledge including Macros, Pivot Tables, Conditional Formatting, Formulas (arrays, lookups, logical, reference, and text functions).
Ability to handle large and complex data sets in various formats
Working knowledge of Microsoft Access / Java Script / Python / SQL to analyse data
Excellent MS Office knowledge and proficient user of web-crawlers
Excellent proof reading skills and eye for detail
Ability to work as part of a team and to tight deadlines
Ability to adapt readily to changing customer expectations
Education to degree level.
Fluency in English. In addition, professional-level fluency in another language is beneficial
  If this position matches your experience, skills and motivations please submit your CV and a covering letter detailing why you feel you are suitable for the role.
  https://dowjones.wd1.myworkdayjobs.com/Dow_Jones_Career/job/Singapore/Lists-Assurance-Quality-Analyst_Job_Req_11174
  Please note only candidates requested for interview will be contacted","$4,000","$3,000",Monthly,Executive,Lists Assurance Quality Analyst
565,2,Marketing / Public Relations,QI XIANG TECHNOLOGY PTE. LTD.,Full Time,Closing on 13 Feb 2019,Central,Posted 14 Jan 2019,"  Requirements:
 Bachelor degree in marketing or any related discipline.
A minimum of 2 years of related work experience in digital marketing including SEO/SEM, Google Analytics, Adwords and Keyword Analysis for driving campaigns and ensuring successful roll-out.
Demonstrate knowledge and competencies in Google Analytics, Google Search Console, Google Tag Manager and Google Keyword Planner.
Possess a flair for copy-writing and copy-editing.
Proficient in editing software to develop content, e.g. Photoshop, Illustrator, Premiere, After Effects, etc.
Familiar with Content Management Systems such as Wordpress.
Excellent written and verbal communication, interpersonal and coordination skills.
Fluent in English to prepare/proofread web content
Analytical, meticulous, creative, independent and self-motivated.
Basic understanding of HTML, CSS, Javascript and other rich media technologies is a plus.","$3,600","$3,200",Monthly,Senior Executive,Digital Marketing Senior Executive
566,9,Information Technology,COMPANY UNDISCLOSED,"Permanent, Full Time",Closing on 13 Feb 2019,Central,Posted 14 Jan 2019,"Experience:
1-3 years (or 3-5 years) Minimum 7 years experience of relevant working experiences in fields related to insurance/reinsurance, preferably with experience in actuarial, finance, reporting matters and data analysis or insurance audit
Very strong Actuarial or Accounting and IFRS knowledge, with insurance context
Solid excel / data management skills
Strong analytical and conceptual competence
Able to handle issues from macro perspective and delve into details when needed
A strong multi-tasker and preferably have effective communication skills and open attitude to embrace new ways of doing things
Personal Competences:
Innovative, versatile & committed
Excellent Excel skills, preferably VBA, macros usage
Possess good project management skills set
Excellent analytical skills
Great communication and interpersonal skills
Self-motivated and reliable individual","$12,000","$10,000",Monthly,Manager,Project Manager (IFRS)
567,6,Sciences / Laboratory / R&D,INTERNATIONAL WORKPLACE CONSULTING PTE. LTD.,Permanent,Closing on 13 Feb 2019,Central,Posted 14 Jan 2019,"Education/Experience/Skills:
Required: 
Demonstrated ability working in teams to manage quick turnaround times in high volume, high variety, open office environment while meeting aggressive deadlines
Strong organizational and computer skills.
Strong interpersonal skills.  Demonstrated ability to work in a professional manner with customers and colleagues by telephone, e-mail and in person and ability to work cross functionally with other departments to complete requests. 
Excellent written and verbal communication skills.
Must be detailed and accurate with strong demonstrated proof reading and reference checking skills
Experience with research and investigation of quality and regulatory questions and concerns and preparing professional and potentially legally binding written responses
Minimum of 3 - 5 years experience in directly related position
  Desired:
Prior customer service experience with food ingredients, pharma and/or FMCG food companies. 
Technical experience and quantitative skills related to risk assessment a plus
Experience with ERP/Optiva/Trace Gain a plus
  Equipment Operation:
Ability to work at computer with related information/knowledge-based software.  Typing/keyboarding is essential.
Ability to work with other office equipment
  Physical Demands:
Computer related: eye strain and long-term keyboarding. 
Job will involve sitting at a computer workstation for long stretches
  Travel: Once every quarter or when needed",,,,Executive,Regulatory Affairs Specialist
568,7,General Management,THE STAKEHOLDER COMPANY PTE. LTD.,Full Time,Closing on 13 Feb 2019,East,Posted 14 Jan 2019,"Things we look for in you:
 An ability to see the big picture.
 Interest in technology (you don’t need to know how to program or be an expert in one technology)
 Great communications skills (good English is a must)
 Spanish proficience is necessary and Portugueses proficience is appreciated 
 Solid general knowledge and research skills;
 Problem-solving capabilities (you’ll have to think on your feet and manage complex problems on a daily basis);
 Adaptability (our customers are always bringing on new challenges);
 Motivation, talent, and passion (You’ve got to love it!)
 Respect for diversity (‘isms’, intolerance, egos don’t work here)","$5,000","$4,000",Monthly,Manager,Deputy Project Manager
569,4,"Accounting / Auditing / Taxation, Human Resources",ACHIEVE CAREER CONSULTANT PTE LTD,"Permanent, Full Time",Closing on 13 Feb 2019,West,Posted 14 Jan 2019,"Requirements:
Minimum 2 of working experience in Payroll
Diploma or Degree in HR or related fields
Good knowledge of labour laws and tax regulations
Knowledge of Paymaster and E-citrix a must
OTHER INFORMATION:
Location           : (West) Transport provided at Jurong East MRT
Working days    : Monday to Friday(8.15am to 5.30pm)
Salary               : Up to $3,500 or higher / Negotiable (salary will commensurate according to experience & qualifications).
Challenging, open, engaging, collaborative and creative environment
The Company strives to achieve employee satisfaction by providing attractive staff benefits, welfare & training programmes to all staff.
Interested applicants may apply by sending in your updated résumé (in MS Word format) to Gordon Ang (EA Personnel Registration No: R1548181)
  Inspire2@achievegroup.asia
  Or call your friendly Consultant, Ang Kok Wee Gordon (Reg. No.: R1548181), at 6590 9941 for a confidential discussion.
Or Click the ""Apply Now"" button at the bottom of the page
  Please include the following for priority processing:
Reason for leaving each employment
Last drawn and expected salary
Notice or availability period
We regret only short listed candidate will be notified.
  By submitting any application or résumé to us, you will be deemed to have agreed and consented to us disclosing your personal information to prospective employers for their consideration.
  Ang Kok Wee Gordon (EA Personnel Registration No: R1548181)
EA License No: 05C3451 (Achieve Career Pte Ltd)
  YOUR SUCCESS IS OUR ACHIEVEMENT!","$3,500","$2,200",Monthly,"Executive, Junior Executive",Payroll Officer / West / Up To $3500 / Perm / JAP MNC / Paymaster / Citrix
570,0,Others,NATIONAL UNIVERSITY OF SINGAPORE,Full Time,Closing on 13 Feb 2019,South,Posted 14 Jan 2019,"PhD in one of the following domains: Biostatistics, Epidemiology, Economics, Engineering, Mathematics, Operations Research, Statistics, or Systems modeling or related academic area.
Experience working with modelling methodologies like system dynamics, discrete event simulation, decision modeling or agent based modelling.
Strong quantitative skills and proficiency working with data analysis tools like SPSS/STATA/SAS.
Excellent written and oral communication skills.
Highly motivated and interested in developing a research career.
Able to work independently in a multidisciplinary setting.
Candidates with higher qualification and experience can be considered for Research Faculty position.
Applicants should attach the following documents: (1) Curriculum Vitae, (ii) three referee reports, and (iii) a writing sample when apply.
We regret that only shortlisted candidates will be notified. ","$117,120","$58,560",Annually,Non-executive,Research Fellow (Code: OR / HSSR / DM) (009DF)
571,27,"Consulting , Customer Service, F&B",MC GROUP PTE. LTD.,Full Time,Closing on 13 Feb 2019,Central,Posted 14 Jan 2019,"~ Design restaurant concepts.
~ Develop a risk management framework, policy and process.
~ Develop and establish financial budget and plans.
~ Develop and maintain business continuity strategies, policies and guidelines.
~ Develop managers and high potential employees through organisational talent capability review.
~ Develop service recovery framework.
~ Drive service quality and customer satisfaction.
~ Establish and maintain strategic business partner relationships.
~ Establish business continuity processes.
~ Establish business strategies for the business function.
~ Establish operational plans for the business function.
~ Facilitate innovation and lead managers to manage change.
~ Facilitate innovation process within the organisation.
~ Lead managers to develop organisational and governance strategies.
~ Manage compliance with food and beverage hygiene policies and procedures.
~ Manage revenue management.
~ Oversee cost controlling and food purchasing activity.
~ Plan and develop menus for food service establishments.
~ Provide leadership during crisis situations.
~ Strategise service operations.","$5,000","$3,000",Monthly,Senior Management,Operations Manager (Food Services)
572,62,Admin / Secretarial,WACKER CHEMICALS (SOUTH ASIA) PTE LIMITED,Full Time,Closing on 13 Feb 2019,South,Posted 14 Jan 2019,"Diploma / Degree in any field
Knowledge of organizational processes and policy development would be preferred
Excellent written and verbal communication skills
Strong interpersonal skills at all levels of the organization
Detail-oriented and well-developed organizational skills
Ability to work in an international team
Structured with logical thinking and able to work independently
Competent in the use of Microsoft Office (Word, Excel, Powerpoint)",,,,Professional,Personal Assistant
573,15,Sales / Retail,LIEBHERR-SINGAPORE PTE LTD,Permanent,Closing on 13 Feb 2019,South,Posted 14 Jan 2019,"Degree in Business Administration, Management or Engineering (or equivalent)
Minimum 5 years of relevant experience, preferrably in the after-sales/customer-service environment of the aviation industry (OEM, MRO or service provider)
Good understanding of the aviation surplus/spares marketplace
Good proficiency and experience in relevant IT applications (e.g. MS Office, BI/CRM tools) and web-based business platforms
Excellent communication and negotiation skills with a strong customer focused mindset.
A good teamworker with the ability to work independently in a multi-cultural and fast paced business environment.
Self motivated and taking accountability.
Willingness/ability to travel.
Good oral and written English skills (additional languages desirable).
Candidate with more years of experience will be considered for senior position.","$5,000","$4,000",Monthly,Senior Executive,Sales Executive
