,Applications,Categories,Company,EmployType,ExpiryDate,Location,PostedDate,Requirements,SalaryHigh,SalaryLow,SalaryRate,Seniority,Title
451,17,Marketing / Public Relations,BECTON DICKINSON HOLDINGS PTE. LTD.,Full Time,Closing on 07 Feb 2019,West,Posted 08 Jan 2019,"Requirements:
Bachelor degree in Business or Finance
Strong analytical skills
Excellent Excel and Powerpoint capabilities
Able to communicate and collaborate effectively across different countries.
Data analytical experience using software like Qlik Sense, Tableu, Qlikview and having the ability to source/network for market data related to DC or medical device.
Competencies:
Drive for Results - Consistently strives to achieve challenging goals and objectives whether individually or through others
Action oriented - is agile and timely in making things happen
Customer Focus - is flexible and nimble in keeping up with customer needs- is on the cutting edge of defining their next level of expectations and working to exceed them
Teamwork - Puts in to practice values and behaviours that contribute to group effectiveness and performance and the achievement of team objectives.
Influencing Others - engages others in ways that gain their willing support and cooperation in pursuing initiatives or particular courses of action.
   ","$8,000","$6,000",Monthly,Manager,"Manager, Business Analytics and Digital Solutions"
452,23,Human Resources,COMPANY UNDISCLOSED,Permanent,Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"4- 6 years of experience in a related HR role, ideally in a mid-size matrix company.
High integrity and confidentiality
Growth mindset with capacity to unlearn and relearn
Ability to thrive in a fast pace and agile environment
Attention to detail and pride in data accuracy
Ability to analyze data, make connections and propose solutions
Strong in operational excellence, while also providing positive employee experience
Intermediate skills in Microsoft Excel and Word. SAP HR is a plus.",,,,Professional,"HR Generalist, SEA"
453,3,Consulting,MALTEM ASIA PTE. LTD.,Full Time,Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"Skills & Qualifications
Must have
Proficiency in SQL,
Deep knowledge of data management and process design,
Good understanding and experience in using PowerBI,
Proven experience in budgeting and forecasting,
Proven experience in designing and managing a complex project roadmap
  Good to have
Strong communication and interpersonal skills, both at business level and technical level (e.g. architects, developers),
Good understanding of Data Warehouse design,
Strong multi-tasking and organizational skills,
Strong problem-solving and planning abilities, high improvement focus, and ability to work in a fast-paced environment,
Good strategic thinking in identifying solutions and selecting the best combination of practices,
Experience of delivering complex programs and managing multicultural and distributed teams within global organizations with many stakeholders","$6,000","$3,000",Monthly,Executive,Power BI IT Analyst
454,0,"Accounting / Auditing / Taxation, Public / Civil Service",GOVERNMENT TECHNOLOGY AGENCY,Full Time,Closing on 31 Mar 2019,Full Time,Posted 08 Jan 2019,,"$12,000","$8,000",Monthly,Middle Management,"Senior Manager, Performance Management-Whole Of Government (Technology Audit)"
455,8,Others,SIMONE STUDIOS PTE. LTD.,"Part Time, Permanent, Freelance, Full Time, Internship",Closing on 07 Feb 2019,Islandwide,Posted 08 Jan 2019,"Capable of performing maintenance on the drones and assessing how effectively their systems are operating
Need to possess some Mechanical Training.
Posses photography and videography knowledge
Excellent interpersonal communication skills and team player
Experience with Computer knowledge for editing and post processing
Ability to communicate and interact with a variety of people, both externally with customers and internally with company team members and other departments
Outgoing, friendly, compassionate personality
At least some relevant knowledge of operating the drone.",,,,Professional,Drone Pilot
456,1,Sciences / Laboratory / R&D,A*STAR RESEARCH ENTITIES,"Contract, Full Time",Closing on 07 Feb 2019,South,Posted 08 Jan 2019,"PhD in Computer Science/Engineering or equivalent with proven research expertise
Fresh PhD graduate are welcome to apply
Have conducted impactful research in one or more of the following areas: blockchain, IOT, parallel and distributed computing, data storage, security and privacy, and etc
Good programing skills: multi-language (C++, C#, Java, Python, Go); network programming (TCP/IP Socket), parallel programming (multi-thread, OpenMP and MPI); Web-based interactive platform development
Strong knowledge background on Public Key Infrastructure, K-anonymity, differential privacy, homomorphic encryption is preferable
Candidates with hands-on experiences in computer architecture and network, Linux OS, virtualization platforms (e.g. Xen, KVM and Docker), distributed system and database are preferable
The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice.
We regret that only shortlisted candidates will be notified.","$9,000","$4,500",Monthly,Non-executive,"(IHPC) - Scientist , Industrial IOT Innovation"
457,,,,,,South,,,,,,,
458,13,Admin / Secretarial,KOI THE SINGAPORE PTE. LTD.,Permanent,Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"Requirements:
Minimum Diploma or Degree in any field
Preferably with 1 years of experience in Administration job
Able to maintain close and effective personal working relationships at all levels of the organization
Excellent interpersonal and communicate skills
Ability to work independently with little supervision, resourceful, meticulous and organized
Team player with a keen interest to learn
Proficiency in MS Word, MS Excel and MS Outlook
Possess a valid Class 3 Driving Licence will be an added advantage as you may be required to deliver items/documents to the outlets occasionally
Able to commence immediately or within short notice will be an added advantage
We regret to inform that only shortlisted candidates will be notified.
Fresh graduates are welcome to apply","$2,800","$2,200",Monthly,Junior Executive,Administrative Executive
459,4,"Banking and Finance, Others",SIX FINANCIAL INFORMATION SINGAPORE PTE. LTD.,Full Time,Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"Candidates should have a backgroud in selling data products and/or information management solutions into financial instituitions, ideally into a reference data environment.
The following qualities and experience are highly desirable:
-A deminstrable track record in selling data solutions from initial prospecting to closing in both the Sell and Buy side; specifically Banks, Investment, Asset and Wealth Managment, Fund Administrators and Custodians, Life and Pensions companies and other financial institutions.
-A good working knowledge of the regulatory environment, i.e. MIFIDII and PRIIP KID and experience in positioning Regulatory solutions.
-Knowledge of a typical Front, middle and back-offices in both the Sell and the Buy side and contacts in these areas.
-The confidence and drive to quickly build a portfolio of opportunities by identifying and developing relationships with the appropriate decision makers within potential clients.
-Strong presentation, negotiation and communication (oral and written) skills. Ability to network and build strong relationships with prospects and clients. An existing network or exposure within the Singapore or wider APAC financial community.
-A motivated self-starter who can work with the minimum of supervision, driving his or her own activities on the goals and targets they have been set, and involving other resources in the team when required.
-Demonstrate enthusiasm to learn about the details of the market, including regulation, competitive positioning, technical issues around data delivery and current 'hot topics'.
-Degree-level education and/or relevant experience. Applications from those with a background in data management, financial web services or Index/ETF calculation would be particularly welcome.","$170,000","$120,000",Monthly,Middle Management,Senior Sales Manager
460,5,Information Technology,TECHCOM SOLUTIONS ASIA PACIFIC PTE. LTD.,"Contract, Full Time",Closing on 07 Feb 2019,Islandwide,Posted 08 Jan 2019,"Must be able to speak and write English proficiently;
Have at least three (3) years' post graduate programming experience on IBM mainframe z/OS and CICS operating environment using TSO, ISPF, COBOL for z/OS, CICS COBOL, JCL and other utilities;
Have at least three (3) years' post graduate hands-on programming experience using COBOL for z/OS and CICS COBOL in processing IBM VSAM and sequential files and able to maintain VSAM file structure;
Have at least three (3) years' post graduate working experience in preparing JCL for compilation, linkage and execution of COBOL for z/OS programs, Sort and other IBM Utilities;
Have at least three (3) years' post graduate hands-on programming experience using DB2/SQL in COBOL for z/OS and CICS COBOL programs;
Able to use ISPF Editor to write and maintain programs and JCLs;
Able to code BMS Macro and the various field macro parameters to define all the map elements and their characteristics and to assemble the coded source into physical and symbolic map layout for the application program;
Able to handle job compilation using JES2 and analyse compilation result using SDSF facilities;
Able to debug JCLs and programs written in COBOL for z/OS and CICS COBOL;
Able to use ISPF and JCLs and programs to prepare test data and test data sets;
Able to conduct unit, module, functional and volume tests; to analyse the test results and to take corrective actions.","$6,500","$5,500",Monthly,Professional,Mainframe Developer
461,4,Information Technology,TECHCOM SOLUTIONS ASIA PACIFIC PTE. LTD.,"Contract, Full Time",Closing on 07 Feb 2019,Islandwide,Posted 08 Jan 2019,"Software Development
Machine Learning / Deep Learning
NLP for large text corpora
Data engineering (pipelines, data wrangling / transformation)
Experience programming in Python, R, Java, or Scala
Good communication and should be able to handle team at offshore.
Machine Learning / Deep Learning
NLP for large text corpora
Experience programming in Python, R, Java, or Scala","$6,500","$5,500",Monthly,Professional,Machine Learning
462,12,"Accounting / Auditing / Taxation, Banking and Finance",GLOBAL SPECTRUM PICO PTE. LTD.,Contract,Closing on 07 Feb 2019,East,Posted 08 Jan 2019,"Minimum diploma
Minimum 2 - 3 years working experience in related field
Understanding of accounting standards/practices
Good Knowledge of Microsoft Word & Excel
Experience with accounting software (eg Microsoft Dynamics AX/SAP)
Able to adapt to changes in the fast-paced environment",,,,Senior Executive,"Senior Executive, Finance (6 months project) - Singapore Sports Hub"
463,0,"Information Technology, Public / Civil Service",SINGAPORE LAND AUTHORITY,Full Time,Closing on 11 Feb 2019,Full Time,Posted 08 Jan 2019,,"$13,000","$8,000",Monthly,Senior Management,"Deputy Director, Geospatial Planning & Development"
464,6,Admin / Secretarial,R SYSTEMS (SINGAPORE) PTE LIMITED,Temporary,Closing on 07 Feb 2019,South,Posted 08 Jan 2019,"Degree or Diploma 
Basic knowledge of MS word, Excel and Powepoint.
Good communication skills 
3 months fixed contract
Immediate joiner
 ","$1,800","$1,500",Monthly,Fresh/entry level,Tester / QA / Temp Tester
465,31,Information Technology,IHS MARKIT ASIA PTE. LTD.,"Permanent, Full Time",Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"ducation and experience
Candidates should be university degree level educated or equivalent and possess 6-10 years of relevant IT professional experience, with at least 3 years as Business Analyst.
Proven track record of software implementation experience in a business analysis and development capacity ideally gained across buy-side and sell-side environments
Practical experience of delivering Agile based projects, integration projects and Market / Master Data Management.
Strong technical experience with database practices and SQL language is a must, and preferably experience in scripting, writing stored procedure/functions and data modelling.
Previous Markit EDM Phase 1 implementation and/or Certification in EDM Core & User Interface and Advanced courses would be advantageous.
  Commercial awareness
Strong business acumen is essential.
Familiar with financial instruments and markets.
Knowledge in Security Master, Independent Price Verification (IPV) and Profit and Loss (PnL), and Reconciliation would be highly advantageous.
  Management requirements
Ability to prioritize activities by managing a constantly evolving plan measured against client requirements.
Experience in leading and coaching a team of talented individuals, focusing on their strengths and business needs to achieve high performance and desired outcomes.
  Personal impact
A natural, consultative style is essential to build client relationships and meet the evolving demands of a wide and diverse client base.
An ability to understand clients’ business requirements through an on-going consultative engagement and map these into a set of objectives for the implementation of IHS Markit EDM, deliver a testing strategy and steer a project towards go live.
  Strong written and verbal communication skills are required to present and demo to various levels from COO to developer, discussing strategic objectives and delivering solutions across a wide array of requirements.
An ability to have the tougher conversations sometimes required to keep a project on track.
Fluent written and spoken English language.
Good level of written and spoken Chinese Mandarin would be advantageous.
Strong presentation skills.
  Team Player and able to interact with product, operations and technical teams in a professional manner.","$10,000","$9,000",Monthly,"Manager, Senior Executive",Implementation Consultant
466,5,Admin / Secretarial,SHIN KHAI CONSTRUCTION PTE. LTD.,Full Time,Closing on 07 Feb 2019,East,Posted 08 Jan 2019,"~ Analyse employee demographics and associated risk exposure
~ Analyse employee feedback on benefits schemes
~ Analyse historical and current HR data to recognise trends and patterns in performance and rewards
~ Analyse utilisation rate of employee benefits and programmes
~ Benchmark organisation's compensation and benefits programmes against industry practices in relation to sector wage information of the Skills Framework
~ Check that regulatory and ethical guidelines are followed when handling employee data
~ Conduct diagnostic analytics on HR data to identify causes of behaviours and performance
~ Conduct job analysis and evaluations to propose employees' job size
~ Develop employee communications to inform employees about performance reviews and timelines
~ Develop frequently asked questions and responses on benefits
~ Develop frequently asked questions and responses on compensation matters
~ Develop standard reporting templates for performance and rewards management
~ Document action plans and assessment results for poor performers
~ Formulate communications to share organisation's compensation and benefits policies with employees
~ Gather feedback from employees to evaluate effectiveness of performance management programmes
~ Identify data required for analysis of business and/or human resource issues
~ Implement data checks and cleansing techniques to address data availability and quality challenges
~ Implement employee compensation reimbursement plans
~ Liaise with organisation's vendors and partners on benefits and claims processing
~ Organise performance, rewards and other employee data in HR system
~ Prepare contract terms with external vendors for benefits offered
~ Prepare technical and business reports with the analytical findings
~ Review annual salaries report and income tax declaration forms
~ Review benefits claims against entitlements to ensure accurate disbursements
~ Review employer contributions reports
~ Review generated payroll reports
~ Suggest peer companies and competitors of the organization
~ Verify that submitted claims are covered under organisation's benefit schemes","$2,400","$1,800",Monthly,Junior Executive,Human Resource Executive
467,2,Information Technology,OPTIMUM SOLUTIONS (SINGAPORE) PTE LTD,"Contract, Full Time",Closing on 07 Feb 2019,"East, Central",Posted 08 Jan 2019,-,"$3,300","$2,000",Monthly,Junior Executive,Junior Programmer / Software Developer
468,12,Others,KANTAR SINGAPORE PTE. LTD.,Full Time,Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"CAPABILITIES
be a good communicator with the ability to influence and persuade a variety of people at different levels of an organization
be systematic, organized and able to work independently and as part of a wider regional client service team under the direction of the Regional Account Director
be dedicated to both the client and the regional client service team, demonstrating a professional work ethic and willingness to go the extra mile when required
be able to draw the right conclusions by contemplating the consequences of actions taken based on the available data.
be able to identify revenue generating opportunities and be confident to lead sales pitches to the client on new methods, expert solutions etc.
  JOIN US
  At Kantar we have an integrated way of rewarding our people based around a simple, clear and consistent set of principles. Our approach helps to ensure we are market competitive and also to support a pay for performance culture, where your reward and career progression opportunities are linked to what you deliver. 
  We go beyond the obvious, using intelligence, passion and creativity to inspire new thinking and shape the world we live in. Apply for a career that’s out of the ordinary and join us.
    At Kantar, the diversity of our employees provides a richer environment for our employees and broader depth and breadth of thinking for our clients.  Kantar is committed to inclusion and diversity; therefore, we welcome applications from all sections of society and do not discriminate on the basis of age, race, religion, gender, pregnancy, sexual orientation, gender identity, disability, marital status or any other legally protected characteristics.
  PRIVACY DISCLOSURE: Please note that by applying to this opportunity you consent to the personal data you provide to us to be processed and retained by The Kantar Group Limited (“Kantar”). Your details will be kept on our Internal ATS (Applicant Tracking System) for as long as is necessary for the purposes of recruitment, which may include your details being shared with the hiring manager(s) and for consideration for potential future opportunities by Kantar and its affiliate Kantar group companies. For full details of our privacy policy please visit www.kantar.com.","$6,500","$5,500",Monthly,Manager,Regional Senior Account Manager
469,16,Accounting / Auditing / Taxation,JTRON (SAP) PTE. LTD.,Contract,Closing on 07 Feb 2019,North,Posted 08 Jan 2019,"Requirements
Minimum Diploma in Accounting or Business Studies
2 years of Experience in ERP such as Oracle or SAP is a plus
Accounts Receivables & Revenue Accounting knowledge with good analytical will be an added advantage
Demonstrated initiative and experience in TQC, quality and process improvements.
Able to use Microsoft office and Excel
Must be able to meet pressure timelines.
Good written and spoken English
Mature, responsible, motivated, passionate, self-driven and able to work independently with minimum supervision.
Effective team player and like to work in a fast-paced and dynamic environment.
Able to perform robust business process analysis, recommend and execute solutions.
Able to adapt to changing business priorities and timelines","$3,500","$2,500",Monthly,Junior Executive,Global Accountant
470,23,"Accounting / Auditing / Taxation, Banking and Finance, Real Estate / Property Management",CBRE PTE. LTD.,Permanent,Closing on 07 Feb 2019,Islandwide,Posted 08 Jan 2019,"Bachelor's degree (BA/BS) from 4-year college or university required. Master's degree preferred.
Minimum of 2 years of related experience and/or training.
Excellent written and verbal communication skills. Strong organizational and analytical skills.
Ability to provide efficient, timely, reliable and courteous service to customers. Ability to effectively present information.
Requires knowledge of financial terms and principles. Ability to calculate intermediate figures such as percentages, discounts and/or commissions. Conducts basic financial analysis.
Ability to comprehend, analyze, and interpret documents. Ability to solve problems involving several options in situations. Requires intermediate analytical and quantitative skills.
Intermediate experience in MS Office Products (Excel, Access, Power Point, Word, etc). Heavy emphasis on Excel and PowerPoint. Ability to use query and report generation tools","$5,000","$3,500",Monthly,"Executive, Senior Executive",Business Analyst
471,21,Human Resources,ABBVIE PTE. LTD.,Full Time,Closing on 07 Feb 2019,South,Posted 08 Jan 2019,"Knowledge:
Familiarity with HR services / processes
Language skills depending on Service Center location
Knowledgeable with HRIS (Workday, Time and Attendance and other HR systems)
Skills:
Strong written and oral communication skills
Strong / attentive listening skills
Strong customer service skills
Strong interpersonal skills
Strong attention to detail
Computer skills
Strong teamwork and collaboration skills
Problem solving skillsets
Abilities:
Ability to learn organization specific knowledge around HR processes and scope of services
Ability to follow strict policy guidelines
Ability to navigate computerized data entry system and other relevant applications
Ability to recognize situations requiring call escalation and handle dissatisfied customers
Ability to follow standard procedures and scripts without variation
Ability to understand and appreciate customer concerns and interests
Ability to handle confidential and sensitive information
Education:
Bachelor’s Degree or equivalent work experience preferred
Experience:
Total of 5 years customer support experience; preferably with a minimum of 3+ years of general HR experience
HR operational processing, Compensation & benefits experience preferred
Languages:
English is mandatory
Mandarin/Simplified Chinese – Optional depends on the position opening at time of hiring
Korean, Vietnamese, Traditional Chinese writing– will be plus.
Key Stakeholders:
HR Operations team, Payroll, Business HR, HR COEs, Third party vendors, AbbVie colleagues
 ","$7,000","$5,000",Monthly,Executive,"Senior Shared Services Specialist, HR Connect Team"
472,15,Logistics / Supply Chain,HFC PRESTIGE INTERNATIONAL OPERATIONS SWITZERLAND SARL SINGAPORE BRANCH,Full Time,Closing on 07 Feb 2019,Islandwide,Posted 08 Jan 2019,"REQUIREMENTS
Have strong experience in Supply or Demand Planning (at least 3 – 4 years in Supply Chain).
Strong leadership skills; can assert direction setting and interventions from remote locations when required.
Strong analytical skills; can engage in technical tools when required as-well as structure complex and considerable amount of data to create usable information.
Strong collaboration skills; Can easily navigate between organization levels; work productively with junior Demand Planners, Supply Chain leaders and Global VP alike.
Preferably intermediate experience in SAP, Excel, Visual Basic.","$4,300","$3,300",Monthly,Executive,Supply Planner
473,3,Sciences / Laboratory / R&D,A*STAR RESEARCH ENTITIES,"Contract, Full Time",Closing on 07 Feb 2019,South,Posted 08 Jan 2019,"Bachelor or Master Degree in Psychology/ Arts and Humanities/ Communication/ Marketing Science/ Social Science/ Information Systems or equivalent
Demonstrate ability of logical thinking, analytical skills, reporting and presentation skills
Hands-on experiences and medium to expert level of knowledge with Microsoft Excel and Word
Interest in research and further studies, knowledge and experiences with analytic tools and programming languages, are not compulsory but will be an advantage
The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.","$5,000","$2,500",Monthly,Non-executive,Senior Research Engineer / Research Engineer (IHPC)
474,2,General Management,YONG ENG CONSTRUCTION PTE. LTD.,Full Time,Closing on 07 Feb 2019,East,Posted 08 Jan 2019,"~ Analyse data for business insights identification.
~ Analyse production efficiencies.
~ Conduct interviews and make hiring decisions.
~ Determine priorities dynamically and set planning assumptions for work in progress levels by product, cycle time and yield.
~ Develop On-the-job training programme.
~ Develop workplace learning plan.
~ Evaluate organisations approach towards a lean enterprise.
~ Evaluate the sustainability of manufacturing process by preparing rough cut capacity plans.
~ Evaluate workplace safety and health management system for compliance and improvement.
~ Improve operation planning through use of big data and advanced analytics modelling.
~ Integrate quality principles and methodology to enhance engineering performance.
~ Lead change management in the organisation.
~ Manage balance between production requirement and manpower resources.
~ Manage innovation practises in organisation.
~ Manage manufacturing key metrics including loading, performance to commitments, on time delivery and bottlenecks.
~ Manage material requirements planning taking into account the sales forecast, production plan and production capacity.
~ Resolve workplace grievances and disputes.
~ Review manufacturing processes to reduce working capital and optimise inventory levels.","$7,500","$5,000",Monthly,Manager,Manager
475,1,Information Technology,HELIUS TECHNOLOGIES PTE. LTD.,Contract,Closing on 07 Feb 2019,South,Posted 08 Jan 2019,"Big Data:
2+ years of working experience in enterprise level big data projects.
Should have strong understanding of Distributed computing environment
In-depth knowledge of  Hadoop ecosystem tools (HDFS, YARN, MapReduce, Hive, Zookeeper, Amabri, etc.)
Scripting Data Pipelines (Apache Hive / PIG)
Good understanding of  Storm and MongoDB Architecture Required
Python:
5+ years of experience working  in the enterprise setting developing python applications in multiple projects.
Experience writing python applications that interact with  ORM (Object Relational Mapper) libraries
Able to integrate multiple data sources and databases.
Strong unit test and debugging skills
Strong knowledgeable in XML and JSON parsing in python.
Developing ETL processing in python as needed.
Other desired skills:
Added advantage if the candidate has  java  experience/background.
Basic  experience with SQL, data analysis and linux shell scripting.
Knowledge in Kafka, message queues.
Worked with rest APIs.
Proficient understanding of code versioning, unit testing tools (e.g. Git)
An excellent team player and communicator who can work effectively with cross functional teams.
Flexible to work in PST or SGT on weekdays and be On-call during weekends in shift model as situation demands.
Willingness to learn new tools as needed.","$8,500","$6,500",Monthly,Professional,Bigdata Engineer
476,3,Sciences / Laboratory / R&D,CHEVRON ORONITE PTE LTD,Permanent,Closing on 07 Feb 2019,West,Posted 08 Jan 2019,"Bachelor’s degree in Chemistry / Chemical Engineering with minimum 10 years of Laboratory experience in the chemical processing industry or Lubricating Oil/ Lubricating Oil Additives of which at least 5 years in a management position
Extensive knowledge in Laboratory Operations and Management
Good leadership and people management skills to lead a diverse team
Strong analytical and planning skills
Good communication skills in English both oral and written to liaise with the business
If you’re up for the job, please visit careers.chevron.com no later than 21 January 2019
By submitting an application/uploading your resume or CV, you acknowledge and agree that you are providing personal information about you to Chevron, it subsidiaries and affiliates, to consider whether you are an appropriate candidate for a position and that such information may be shared with Chevron affiliates, subsidiaries, or vendors and may be transferred to locations outside the country of collection.

All information supplied will be treated as strictly confidential for the purpose of selection and recruitment. Only short-listed candidates will be notified, for candidates not selected, we would like to thank you in advance for your interest in a Chevron career.
 ","$15,000","$11,400",Monthly,Manager,Laboratory Superintendent
477,11,Risk Management,LINKEDIN SINGAPORE PTE. LTD.,Permanent,Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,"Basic Qualifications:
5+ years of experience with content policy or anti-abuse operations
Preferred Qualifications:
Strong written and spoken communications skills in Mandarin Chinese
Knowledge of the China market and its legal/political environment
Knowledge of identity theft and industry risk trends.
Demonstrated capacity for critical thinking and analysis with strong attention to detail
Familiarity with Internet policy and regulatory environments.
Passion for keeping our users safe while protecting free speech
Well-developed sense of urgency and follow through.
Excellent project manager and self-starter, with the ability to work independently and on multiple initiatives at the same time.
Competency in Excel and SQL skills a plus
Experience using Microsoft Office products including: Outlook, and PowerPoint with proficiency in Excel and Word.","$10,000","$5,000",Monthly,Professional,Senior Risk Consultant
478,2,"Banking and Finance, Engineering, Information Technology, Telecommunications",OAKTREE CONSULTING,"Permanent, Full Time",Closing on 07 Feb 2019,Central,Posted 08 Jan 2019,  Only shortlisted candidates will be notified ,"$5,000","$3,000",Monthly,"Manager, Executive",Network Engineer(CCNA / CCNP)
479,4,Information Technology,SUMITOMO BAKELITE SINGAPORE PTE. LTD.,"Permanent, Full Time",Closing on 07 Feb 2019,North,Posted 08 Jan 2019,"Requirements:
Degree in IT/Computer Science or equivalent
Minimum 2 years of end-user support experience in a manufacturing environment is required
A team player with strong ability to manage multiple priorities, goals and detailed-oriented
Willing to provide off-hours support
Pleasant personality, can work with minimum supervision.
Independent thinking with an eye for fault and how to resolve them quickly with minimal cost.
Meticulous, analytical and a  team player
Knowledge in relational databases is a plus
Programming using C, C++ and Visual Basic a plus, Java Script, Java
Hardworking and able to propose solutions in a short time.","$3,800","$2,800",Monthly,Executive,IT Executive
480,4,"Consulting , Building and Construction",BIMFINITY INTERNATIONAL PTE. LTD.,Full Time,Closing on 07 Feb 2019,North,Posted 08 Jan 2019,"Languages Spoken and Written: English, Chinese
Skills: Autodesk Revit, Naviswork, Autodesk CAD, and others BIM softwares.
Education: Diploma, Degree
work experience: At least 3 years BIM Modeler. 1 year project engineer.","$5,500","$3,500",Monthly,"Manager, Professional",BIM Coordinator
481,0,"Information Technology, Public / Civil Service",GOVERNMENT TECHNOLOGY AGENCY,Full Time,Closing on 31 Mar 2019,Full Time,Posted 08 Jan 2019,,"$8,000","$5,000",Monthly,Middle Management,Solution Architect / Technical Lead
482,5,Sales / Retail,CEVA LOGISTICS SINGAPORE PTE. LTD.,Permanent,Closing on 07 Feb 2019,West,Posted 08 Jan 2019,"Role Requirements
Candidate must possess at least Higher secondary/Pre-U/A level/College, Diploma/Advanced/Higher/Graduate Diploma, Bachelor's Degree/Post Graduate Diploma/Professional Degree in Business Studies/Administration/Management, Logistic/Transportation or equivalent.
 Minimum 5 years' experience in the freight industry
Thorough knowledge of Air and Ocean business. Knowledge of Competition’s service, strengths and weaknesses
Excellent communication skills, Self-starter with positive attitude.
Goes the extra miles to understand and meet customer expectations
Demonstrates a strong service mentality
Takes initiative to propose innovations and improvements
Builds strong working relationships
Down-to-earth approach to issues and decisions
Tenacious in Delivery
Challenges the status quo – ‘black belt’ in continuous improvement
Thrives and adapts in demanding circumstances
Knows our industry well to understand and spot opportunities
Understands and applies financial and productivity measures","$8,000","$4,000",Monthly,Senior Executive,Business Development Manager / Assistant Manager
483,1,Healthcare / Pharmaceutical,OBSERVATIONAL AND PRAGMATIC RESEARCH INSTITUTE PTE. LTD.,Full Time,Closing on 07 Feb 2019,East,Posted 08 Jan 2019,"Qualifications
 
A first or post-graduate degree in statistics or equivalent subject.


Experience
 
- A minimum of five years’ work experience in medical statistics.

- Excellent statistical modelling skills and the ability to interpret analysis results.

- Sound IT skills and programming experience using statistics software such as STATA, SAS or R

- Excellent oral and written communication skills

- Experience with epidemiological studies or health care databases

- Experience in designing and conducting analysis for randomised controlled trials

- Evidence of peer reviewed publications

- Some knowledge of health economics


About The Observational Pragmatic Research Institute (OPRI)
 
OPRI is an independent organisation with a focus on generating real world clinical evidence with a primary focus on respiratory care. OPRI aims to improve disease management and patient outcomes by undertaking the highest quality observational and pragmatic clinical research. OPRI focuses on identifying real-life factors that influence outcomes and real-life effectiveness both in terms of disease management and pharmacological interventions. By collaborating with world-renowned clinical, academic and industry partners, OPRI drives a vision for inclusion of real-life research into all aspects of medical research and clinical practice and publishes 40+ manuscripts a year.
 

Contract and Salary
 
- Part-time and full-time roles are considered.
- Starting salary is dependent on qualifications and your experience but will be around £40,000.
 - Immediate start is available.
 
Contact Us
 
Please send your CV with a covering letter summarising your suitability for the role. All candidates will be required to undertake a remote skills test prior to interview. We look forward to hearing from you.
 
Job Type: Full-time
 ","$80,000","$65,000",Annually,Executive,Senior Medical Statistician
484,4,Healthcare / Pharmaceutical,OBSERVATIONAL AND PRAGMATIC RESEARCH INSTITUTE PTE. LTD.,Full Time,Closing on 07 Feb 2019,East,Posted 08 Jan 2019,"Qualifications
 
A first or post-graduate degree in statistics or equivalent subject.

Experience
 
- At least two years’ work experience in medical statistics.

- Excellent statistical modelling skills and the ability to interpret analysis results.

- Sound IT skills and programming experience using statistics software such as STATA, SAS or R

- Excellent oral and written communication skills

- Experience with epidemiological studies or health care databases

- Experience in designing and conducting analysis for randomised controlled trials

- Evidence of peer reviewed publications

- Some knowledge of health economics

- About The Observational Pragmatic Research Institute (OPRI)
 
OPRI is an independent organisation with a focus on generating real world clinical evidence with a primary focus on respiratory care. OPRI aims to improve disease management and patient outcomes by undertaking the highest quality observational and pragmatic clinical research. OPRI focuses on identifying real-life factors that influence outcomes and real-life effectiveness both in terms of disease management and pharmacological interventions. By collaborating with world-renowned clinical, academic and industry partners, OPRI drives a vision for inclusion of real-life research into all aspects of medical research and clinical practice and publishes 40+ manuscripts a year.
 

Contract and Salary
 
- Part-time and full-time roles are considered.
 - Starting salary is dependent on qualifications and your experience.
- Immediate start is available.
 
Contact Us
 
Please send your CV with a covering letter summarising your suitability for the role. All candidates will be required to undertake a remote skills test prior to interview. We look forward to hearing from you.
 
Job Type: Full-time
 ","$65,000","$50,000",Annually,Executive,Medical Statistician
485,8,Accounting / Auditing / Taxation,SEF CONSTRUCTION PTE LTD,Full Time,Closing on 07 Feb 2019,East,Posted 08 Jan 2019,"Job Requirements:
Min Diploma/Degree in Accounting or related.
Minimum 3 years of working experience.
Good interpersonal and communication skills.
A good team player with ability to meet tight deadlines.
 ","$3,200","$2,400",Monthly,Executive,Account Executive
