,Applications,Categories,Company,EmployType,ExpiryDate,Location,PostedDate,Requirements,SalaryHigh,SalaryLow,SalaryRate,Seniority,Title
449,2,Accounting / Auditing / Taxation,ARCADIS SINGAPORE PTE. LTD.,Permanent,Closing on 24 Feb 2019,Central,Posted 25 Jan 2019,"Bachelor degree
More than 5 years’ experience in project administration / control","$5,000","$3,500",Monthly,Executive,Project Controller
450,22,Human Resources,V.SHIPS ASIA GROUP PTE. LTD.,Permanent,Closing on 24 Feb 2019,Central,Posted 25 Jan 2019,"Excellent organizational and time-management skills, fluent in written and spoken English, and effective communicator (written and verbal).
The ability to exercise discretion and work within a confidential environment.
Good working knowledge of Microsoft Office particularly Word and Excel.
Must have a sound understanding of local employment regulations and be prepared to undertake appropriate training/studying in this area.","$3,500","$3,000",Monthly,Junior Executive,HR Coordinator
451,8,Accounting / Auditing / Taxation,ETIQA INSURANCE PTE. LTD.,Permanent,Closing on 24 Feb 2019,Central,Posted 25 Jan 2019,"At least 3-5 years of experience in the relevant field.
At least a Diploma/Degree in the relevant field
Meticulous, have an eye on detail
Prefer fast and diverse environment
Service oriented with excellent communication and presentation skills
Competent in MS Office (Excel, PowerPoint, Word)","$7,000","$5,000",Monthly,Professional,Internal Auditor
452,8,Hospitality,FW HOSPITALITY MANAGEMENT PTE. LTD.,Full Time,Closing on 24 Feb 2019,East,Posted 25 Jan 2019,"~ Analyse data for business insights identification.
~ Analyse production efficiencies.
~ Conduct interviews and make hiring decisions.
~ Determine priorities dynamically and set planning assumptions for work in progress levels by product, cycle time and yield.
~ Develop On-the-job training programme.
~ Develop workplace learning plan.
~ Evaluate organisations approach towards a lean enterprise.
~ Evaluate the sustainability of manufacturing process by preparing rough cut capacity plans.
~ Evaluate workplace safety and health management system for compliance and improvement.
~ Improve operation planning through use of big data and advanced analytics modelling.
~ Integrate quality principles and methodology to enhance engineering performance.
~ Lead change management in the organisation.
~ Manage balance between production requirement and manpower resources.
~ Manage innovation practises in organisation.
~ Manage manufacturing key metrics including loading, performance to commitments, on time delivery and bottlenecks.
~ Manage material requirements planning taking into account the sales forecast, production plan and production capacity.
~ Resolve workplace grievances and disputes.
~ Review manufacturing processes to reduce working capital and optimise inventory levels.","$8,500","$2,000",Monthly,Manager,Manager
453,24,Human Resources,3I INFOTECH ASIA PACIFIC PTE. LTD.,Full Time,Closing on 24 Feb 2019,East,Posted 25 Jan 2019,"Roles and Responsibilities:
  Maintaining up-to-date, accessible and accurate HR records
Being a first port of call for employee relations
Advising colleagues on company policy
Provides support for Finance team on payment/submission of Singapore compliance
Handles payroll for Singapore, Malaysia and Thailand
Prepares IR21 & IR8A
Responsible for relationship with local authorities
Administrator for all Government transactions thru CorpPass
All MOM transactions such as participation in survey, pass application/renewal/extension/cancellation
Government claim submission such as maternity, paternity, child care leave and NS.
Generate reports and data requests for team and clients, as needed
Handles all employee insurance claim, renewal of policy
Preparation of Contracts and Adhoc letters
Maintains leave record of IT staff
Conducts joining and exit formalities
Other tasks to be given by HR Manager
      Requirements:
  Minimum 3 years experience in the same field
General knowledge in Singapore Employment Act
Effective oral and written communication
Excellent organizational skills
Experience with Timesoft is an advantage
Available immediately","$4,000","$2,000",Monthly,Professional,Human Resource Executive
454,8,Sciences / Laboratory / R&D,NATIONAL UNIVERSITY OF SINGAPORE,Full Time,Closing on 24 Feb 2019,South,Posted 25 Jan 2019,"   Qualification:
A good honours degree in Biomedical Science/Molecular Biology/Life Science/Biochemistry, or other related disciplines
Experience:
Relevant clinical and laboratory experience will be an advantage.
Skills:
Independent mature worker who is well-organized, has the ability to multitask.
Possess good written and spoken communication skills
Possess good interpersonal skills and be willing to travel between the University and external study sites as part of his/ her work.
Able to communicate effectively with study subjects and other members of the study team.
Prior cannulation and phlebotomy skills preferred","$4,050","$2,700",Monthly,Professional,Research Assistant
455,4,Design,SINGAPORE SHELL EMPLOYEES' UNION CO-OPERATIVE LTD,Contract,Closing on 24 Feb 2019,Central,Posted 25 Jan 2019,"University degree in Computer Science or equivalent (PhD / M. Sc.)
  A total of more than eight years of experience with minimum five years’ experience in leading distributed teams globally, with global management skills
  Proficient in JavaScript (Angular or React) and PHP (Laravel Framework)
  Understanding of Data Science Technologies, Data Modelling and Algorithms (Traveling Salesman Problem)
  Well versed with strong architectural and design thinking, system partitioning, scaling, industry best methods/algorithms, code re-use, and strong priority and emphasis in documentation, AGILE, CI/CD, automated and manual (unit and regression) testing
  At least 7 years of experience of being a CTO/ Tech Lead in digital SaaS companies, logistics industry preferred
  Knowledge of existing and emerging technologies
  Experience in leading Data science/ optimization-based technologies
  Commercial acumen and ability to quickly grasp commercial objectives and requirements
  Highly logical and superior critical-thinking and problem-solving skills
  Experience managing and leading teams in an Agile/Scrum development process
  Proven track record in building effective and positive workplace culture
  Proven track record in project management
  Experience in managing multiple complex projects simultaneously
  Excellent written and verbal English communication skills
  Experience working with high-availability, high-performance, scalable enterprise level systems",,,,Professional,Chief Technical Officer
456,4,Engineering,CANATEC PTE. LTD.,Full Time,Closing on 24 Feb 2019,Islandwide,Posted 25 Jan 2019,"Diploma in Mechanical or Electrical engineering (or related engineering field) and above.
Fresh graduate are welcome.
Must be willing to work on odd hours as and when needed.
License Electric Worker is an advantage but not mandatory.
At least 1 year experience of operating in and fitting out Data Centre Facilities is an advantage but not mandatory.
Strong fundamental understanding of large scale facility electrical infrastructure system
Possessed good practical knowledge of electrical and mechanical works.
Able to lead the contractors effectively to ensure client’s expectation is met.
Good written and oral communications skills, excellent interpersonal skills, ability to prioritize work efficiently and good team orientation.","$3,500","$1,800",Monthly,Non-executive,Assistant Facility Engineer
457,22,"F&B, Hospitality",SAGAR PTE. LTD.,Full Time,Closing on 24 Feb 2019,"West, Central",Posted 25 Jan 2019,"~ Design restaurant concepts.
~ Develop a risk management framework, policy and process.
~ Develop and establish financial budget and plans.
~ Develop and maintain business continuity strategies, policies and guidelines.
~ Develop managers and high potential employees through organisational talent capability review.
~ Develop service recovery framework.
~ Drive service quality and customer satisfaction.
~ Establish and maintain strategic business partner relationships.
~ Establish business continuity processes.
~ Establish business strategies for the business function.
~ Establish operational plans for the business function.
~ Facilitate innovation and lead managers to manage change.
~ Facilitate innovation process within the organisation.
~ Lead managers to develop organisational and governance strategies.
~ Manage compliance with food and beverage hygiene policies and procedures.
~ Manage revenue management.
~ Oversee cost controlling and food purchasing activity.
~ Plan and develop menus for food service establishments.
~ Provide leadership during crisis situations.
~ Strategise service operations.","$7,500","$5,000",Monthly,Senior Management,Operations Manager (Food Services)
458,3,Customer Service,GMP RECRUITMENT SERVICES (S) PTE LTD,"Permanent, Full Time",Closing on 24 Feb 2019,East,Posted 25 Jan 2019,"Requirements:
Degree in any discipline from reputable University.
More than 5 years' experience in Call Center management, front line customer service and operations management.
Knowledge of Call Center processes and systems (e.g. Genesys, WFM).
Experience of service delivery through mix of global outsourcers.
Professional and technical knowledge from tracking emerging trends contact center operations management.
Possess highly analytical and negotiation skills.
Airline background and COPC qualifications would be a bonus.
Excellent interpersonal and communication skills.
Customer centric and service oriented.
Ability to multitask and work under stressful environment.
Other Information:
Working Location: Changi/Bedok.
Working Hours: Mondays to Fridays, 8.30am to 5.30pm.
To apply, please visit www.gmprecruit.com and search for Job Reference: 13867.
To learn more about this opportunity, please contact Novita Tan at novita.adisutanto@gmprecruit.com
We regret that only shortlisted candidates will be notified.
GMP Recruitment Services (S) Pte Ltd | EA License: 09C3051 | EA Personnel: Novita Tan | Registration No: R1220374","$7,000","$5,000",Monthly,"Executive, Senior Executive","Performance Analyst - Call Centre (East, Up to $7K)"
459,1,"Consulting , Engineering",LJ ENERGY PTE. LTD.,Full Time,Closing on 24 Feb 2019,South,Posted 25 Jan 2019,"Masters degree in Chemical or Mechanical Engineering
Good understanding of thermodynamics and heat transfer
Knowledge of industrial processes associated with chemical plant and refineries
Ability to work independently
Ability to work in industrial process plant environment
 ","$4,000","$3,000",Monthly,Senior Executive,Energy Efficiency Consultant
460,2,Information Technology,TESCOM (SINGAPORE) SOFTWARE SYSTEMS TESTING PTE LTD.,Contract,Closing on 24 Feb 2019,Islandwide,Posted 25 Jan 2019,"Advanced problem determination and resolution skills
Effective written and oral communication in English
Understanding and empathy of working in multicultural work environments
Proven ability to structure and align, and discipline to complete work on time
Highly dynamic and adaptive to varied environments
Team player
University degree in Computer Science, Information Technology or related subjects
5+ years working experience, of which more than 3 years in-depth SQL programming & SSIS exposure","$8,500","$6,500",Monthly,Executive,Senior Software Consultant
461,3,"Advertising / Media , Professional Services",ELSY PTE. LTD.,"Permanent, Full Time",Closing on 24 Feb 2019,South,Posted 25 Jan 2019,"Required Skills
10 years of experience leading algorithmic development and advanced analytics applications, preferably in the media industry
Deep expertise in marketing analytics such as multi-touch attribution or marketing-mix modeling/econometrics, or other types of measurement
Knowledge of optimization techniques and algorithm development
Hands-on experience in managing complex datasets of large volumes such as event level data
Hands-on experience in development of Artificial Intelligence or Machine Learning modules
Experience in Product Management of SaaS-based products related to the above
Expertise in Algorithm optimization through parallelization, code optimization and in-memory processing
Fluency in the following tools:
Python
o   AWS including Lambda and Athena
o   SQL Server or similar SQL-based database
o   No-SQL Databases (such as MongoDB) and JSON-based data structures
o   Microsoft Excel (vlookups, pivot tables, macros), PowerPoint and Word
o   Tableau or similar data visualization tool
o   JIRA or similar product management tool
Knowledge of visual techniques for data analysis and presentation
Strong aspiration for growth and natural preference to operate in a fast-paced environment
Strong desire to develop new skills, and build scalable tools and processes
Detail-oriented and QA-focused with an interest in repeatable processes and automation
Product management skills: demonstrated track record of managing products with advanced analytics and algorithms applications
Comfortable with shifting priorities on the basis of product and client requirements
Strong written and oral communications skills
  Desired Skills
Interest in media and advertising and leveraging automation and technology to produce media plans
Experience working with USA HQ and offshore teams in different time zones","$20,000","$15,000",Monthly,Senior Management,Head Algorithm Development
462,0,Consulting,MTC GLOBAL SOLUTIONS PTE. LTD.,"Contract, Full Time",Closing on 24 Feb 2019,Islandwide,Posted 25 Jan 2019,"Work Experience:
Minimum of 3 years experience in SAP Fiori experience
Minimum of 5 Years on SAP ABAP
Education Level:
Bachelor’s Degree
MBA preferred
Technical Skills:
Strong Fiori knowledge
Must have strong Database (SQL) Background.
Must have strong ABAP knowledge
Must have strong knowledge Different of defining Project lifecycle
Language:
Excellent oral and written English communication; capable of making effective presentations
Motivations & Aspirations
Demonstrates a passion to grow the business
Demonstrate a passion for self-development and career growth
Travel Requirement
Open to travel as needed","$10,000","$6,000",Monthly,Professional,Fiori Developer
463,4,Consulting,MTC GLOBAL SOLUTIONS PTE. LTD.,"Contract, Full Time",Closing on 24 Feb 2019,Islandwide,Posted 25 Jan 2019,"Minimum of 5 Years on SAP ABAP
Good understanding on various SAP Modules for Technical Development
Education Level:
Bachelor’s Degree
MBA preferred
Technical Skills:
Must have strong Database (SQL) Background.
Must have strong ABAP knowledge
Must have strong knowledge Different of defining Project lifecycle
Language:
Excellent oral and written English communication; capable of making effective presentations
Motivations & Aspirations
Demonstrates a passion to grow the business
Demonstrate a passion for self-development and career growth
Travel Requirement
Open to travel as needed","$10,000","$6,000",Monthly,Professional,ABAP Consultant
464,3,"Customer Service, General Work, Others",RED PHOENIX COURIER SINGAPORE,"Part Time, Freelance, Full Time, Flexi work",Closing on 24 Feb 2019,North,Posted 25 Jan 2019,"Able to speak and understand English.
Be responsible, reliable and punctual.
Able to work on your own and have a mature attitude.
Be friendly and presentable.
Ability to read maps and plan routes. Need to have good knowledge of Singapore roads.
Appropriate driving licence for the type of vehicle you'll be using and a good driving record.
Excellent driving skills and road sense.
Ability to work tight schedules.
Be physically fit and good eyesight.
Need to have own motorbike or scooter with a carrier or top box for bike riders.",,,,"Fresh/entry level, Non-executive",Document Delivery Rider
465,1,Engineering,MPHASIS PTE LTD,Full Time,Closing on 24 Feb 2019,Central,Posted 25 Jan 2019,"Technical & Behavioral Competencies

- Substantial Hands on experience in providing L2/L3 support for
o AAA System
o User’s Oriented Systems
o Online Banking systems
o KYC systems
o Clients’ attributes systems
o Java knowledge (incl. J2EE)
o Unix Scripting
o SQL queries (Sybase, AS400)
o HTML5, Javascript
o Oracle
- Good functional knowledge and broad knowledge of Wealth Management
- Good technical knowledge and previous experience in supporting front office applications
- Good understanding of project lifecycle and experience in functional and technical specification
- Willingness to continually update and enhance your skills in systems and processes through your own efforts and our trainings
- Analytical and Problem-solving skills along with a customer/user-centric mindset
- Excellent verbal and written communication skills and ability to interact professionally with a diverse group of users, Domain managers, IT teams, and SMEs
- High level of persistence, can-do attitude, pro-activeness and maturity","$10,000","$5,000",Monthly,Middle Management,L2 Front Office Support
466,2,Banking and Finance,AVENSYS CONSULTING PTE. LTD.,Full Time,Closing on 24 Feb 2019,South,Posted 25 Jan 2019,"• Diploma / Degree in Computer Science, Information Systems or related technology disciplines
• At least 7 years' technical experience working in an IT Security Operations Centre and/or related functions such as IT security management and architecture in medium to large organizations
• Relevant professional certifications (e.g. CISSP, CISA, CISM, CEH etc.)
• Strong knowledge of information security, IT infrastructure and systems development backed by proven track record of management.
• Ability to manage and develop high performance teams, and demonstrate leadership ability
• Knowledge of Cybersecurity Laws, Personal Data Protection Act, industry standards and information security policy frameworks
• Good team player with strong communication skills with project teams, stakeholders, senior management, and contractors including both technical and non-technical audiences","$10,000","$6,000",Monthly,Professional,Information Security- SOC Team Lead
467,1,Information Technology,SENSETIME INTERNATIONAL PTE. LTD.,Full Time,Closing on 24 Feb 2019,Central,Posted 25 Jan 2019,"Requirements:
Master Degree holder or above in computer science, software engineering or related field;
At least 2 years’ working experience in Information Technology / Engineering field;
Experienced in software development, architecture design, data collection, and automated algorithm/software testing; 
Proficient in C / C++ / Python / Java / JS programming and Python/Shell scripting;
Good command of both spoken and written English 
Proficiency PC knowledge in using Microsoft Office including Word, Excel and PowerPoint;
Excellent Presentation and Communication Skills;
Energetic, outgoing and passionate.","$4,500","$3,500",Monthly,Executive,Software Engineer
468,2,Advertising / Media,CARAT MEDIA SERVICES SINGAPORE PTE LTD,Full Time,Closing on 24 Feb 2019,Central,Posted 25 Jan 2019,"Qualifications:
•    University graduate
•    3 – 4 years of media planning/ digital experience
•    Thrives in a fast pace, constantly changing environment; can adapt plans due to changes in client objectives, priorities or budgets while minimizing impact on project momentum
•    Strong analytical skills, ability to relate results to client business objectives
•    Balanced ability to perform analytically and creatively
•    Media vendor negotiation experience
•    Digital Implementation experience
•    Well organized multi-tasker able to work independently
•    Good English and interpersonal communication, secondary language skills a plus 
•    Good Team player
•    Detail-minded and able to work under pressure
•    Ability to work with numbers, Meticulous work
•    Good PC skills, especially excel and PowerPoint","$7,000","$3,500",Monthly,Manager,Associate Media Manager / Media Manager / Senior Media Manager
469,28,Customer Service,MINI ENVIRONMENT SERVICE PTE LTD,Permanent,Closing on 24 Feb 2019,South,Posted 25 Jan 2019,"Job Requirements:
Good interpersonal and strong communication skills.
Proficient in Microsoft Word and Excel.
Takes initiative.
No experience required as training will be provided.","$1,900","$1,600",Monthly,Non-executive,Admin Support Assistant
470,1,Others,RHT MANAGEMENT SERVICES PTE. LTD.,Internship,Closing on 24 Feb 2019,Central,Posted 25 Jan 2019,"Suitable for students looking to start a career in marketing and sales
Excellent verbal communication skills (in English) and telephone manner
Excellent written skills (in English), copyediting skills preferred
An analytical approach to problem solving
Excellent understanding of industries and vertical markets
Willingness to learn
Excellent team working skills",$800,$600,Monthly,Fresh/entry level,Training & Development Intern
471,17,Marketing / Public Relations,THE CHINA NAVIGATION COMPANY PTE. LTD.,Permanent,Closing on 24 Feb 2019,East,Posted 25 Jan 2019,"Documented digital marketing capabilities and 3-5 years of experience executing digital marketing strategies
Experience in operating an online platform for commerce and communications – ideally B2B
Experience in marketing and communication tools  (i.e. Google analytics, Survey Monkey, Mailchimp, Zendesk, HubSpot, Intercom)
Strong track record in utilising social media in marketing, e.g. Facebook and LinkedIn
Insight in emerging trading platforms, e.g. WeChat
Strong understanding of B2B business ideally in an Asia/Pacific setting
Excellent verbal and written communication skills.
Strong project management and organization skills.
The ability to build a comprehensive understanding of and strategically connect the needs of multiple functional areas.
The ability to perform all essential job functions of the position with or without accommodations.","$7,000","$4,000",Monthly,Executive,"Assistant Manager, Digital Marketing"
472,1,Admin / Secretarial,NANYANG TECHNOLOGICAL UNIVERSITY,Full Time,Closing on 24 Feb 2019,West,Posted 25 Jan 2019,"A University Degree in Computer Science, Computer Engineering, Software Engineering or related discipline
At least 6 years of experience in Enterprise Oracle Database administration, architecture & design
Hands-on experience with Oracle Fusion Middleware Administration/Oracle WebLogic Server Administration would be an added advantage
Experience in Microsoft SQL server database and PostgreSQL database will be an added advantage
Knowledge in system administration in Red Hat Linux (RHEL),Windows Server (2012 and above) and Solaris will be an added advantage
Good experience in Big Data Hadoop Ecosystem, cluster implementation and maintenance
Good proficiency with Hadoop, MapReduce, HDFS and Big data tools Pig, Hive, Spark, Impala, Kafka, OOzie
Certification in Oracle Database Administration would be an added advantage
Certification in ITIL Foundation v3 will be an added advantage
Good Project Management skill
Strong analytical skills and meticulous attitude
Able to work independently or in a team with minimal supervision
Good communication, writing and presentation skill
OTHER INFORMATION
NIE staff can take chartered buses at their own expense from or near their home to the NIE campus. This is subject to the availability of seats.","$6,500","$5,000",Monthly,Manager,"Lead Database Administrator (Lead DBA), Infrastructure & Database Department (IDD)"
473,3,Engineering,APPLE SOUTH ASIA PTE. LTD.,Full Time,Closing on 24 Feb 2019,North,Posted 25 Jan 2019,"Ability to track and manage numerous parallel activities 
Self-motivated and able to work independently
Ability to work in a fast-paced dynamic environment 
Reverse engineering and experience on multiple platforms 
Lateral thinking is critical for handling incomplete information 
Real passion for product quality and attention to detail
Threat intelligence correlation experience is a plus 
Strong communication skills, particularly written communication
BSCS or equivalent","$15,000","$8,500",Monthly,Executive,Threat Intelligence Engineer
474,6,"Admin / Secretarial, Sales / Retail",COMPANY UNDISCLOSED,Full Time,Closing on 24 Feb 2019,West,Posted 25 Jan 2019,"Preferably 2-3 years of experience in F & B industry
Who can speak Japanese (to liaise with boss and customers)
Who likes Japanese culture/foods would be advantage
Working experience for Japanese customers is highly preferred
Sales driven
Good communication skill","$5,500","$3,800",Monthly,Executive,Sales Coordinator cum Secretary
475,15,Banking and Finance,MUFG FUND SERVICES (SINGAPORE) PTE. LTD.,Permanent,Closing on 24 Feb 2019,Central,Posted 25 Jan 2019,"Honours degree in Finance, Business, Economics, Mathematics or other quantitative field
•CFA or enrolment in such professional programs strongly desired
•Strong knowledge of financial products and financial markets
•Knowledge of VBA/SQL scripting and Excel would be an advantage
•Excellent verbal and written communication skills
•Strong planning, problem solving and trouble-shooting skills
•Well organized with strong time management skills
•Be enthusiastic and eager to learn, self-starter
•Knowledge of Bloomberg, Thomson Reuters and/or IDC is a plus
•Knowledge of Geneva and BIMS suite of applications is an asset
 ","$65,000","$50,000",Annually,Junior Executive,"Analyst, Job"
476,2,"Hospitality, Information Technology, Sales / Retail , Travel / Tourism",GLOBIBO PTE. LTD.,Full Time,Closing on 24 Feb 2019,East,Posted 25 Jan 2019,"Your Ideal Profile:
You possess a bachelor’s degree in Information Technology/Software/ Business Information Technology or similar fields 
You have 2-3 years of proven track record in selling software solutions/ web or mobile applications or software services or Hardware services
Strong communication skills & analytical thinking
The ability to flourish with minimal guidance, be proactive, and handle uncertainty
The ability to handle pressure and meet deadlines
Attention to detail & structured approaches to managing large scale opportunities
Possesses Forward thinking, innovation & has a personal interest in the future of events/technology
Your Benefits
Base Salary: Singapore Dollars 3.1- 3.6K (Open to negotiation, based on your experience)
Sales Incentive Scheme
Solid Induction Programme with personal mentor
Best functional training program in the industry
Personal Development Plan with weekly coaching and external trainings
FlexiTime working options
FlexiPlace working options
Quirky office environment
Exposure to leadership development program 
Access to the latest tech and gadgets","$3,600","$3,100",Monthly,"Executive, Senior Executive",Senior Executive; Business Development (Event Technology)
477,17,Accounting / Auditing / Taxation,OCEAN SOURCING PTE. LTD.,Full Time,Closing on 24 Feb 2019,Central,Posted 25 Jan 2019,"Degree in Accounting or related disciplines
1 year experience in Accounting
Competency in computer skills, with Certificate / License related to computer courses is an advantage
Excellent communication skills (verbal & written)
Ability to cooperate effectively in a team and share all resources, knowledge and information among the team
  Please indicate your availability, current and expected salary in your resume.
We regret that only shortlisted candidates will be contacted.","$3,500","$3,000",Monthly,Junior Executive,Accounts Executive
478,57,Information Technology,HUAWEI INTERNATIONAL PTE. LTD.,Full Time,Closing on 24 Feb 2019,East,Posted 25 Jan 2019,"Strong leader and strategic thinker
Expertise in risk management frameworks gained through operations, business advisory and/or audit roles is preferred
Ability to develop and implement strategy to meet corporate objectives and provide insights to executive management
Experienced risk manager with extensive program management experience
Broad exposure to business risks across IT, finance and other business environments is essential
Consultative mindset and reputation for being a strong business partner
Background in telecommunications or payments industry preferred
Ability to effectively interact and influence people at all levels
Global work experience and capacity to manage tasks across multiple regions, cultures and time zones
Excellent oral, written and presentation skills
Demonstrated process and project management capabilities","$16,000","$12,000",Monthly,Middle Management,Director
479,0,Engineering,MACHSPEED HUMAN RESOURCES PTE. LTD.,Permanent,Closing on 24 Feb 2019,West,Posted 25 Jan 2019,"Requirements
Minimum Diploma in Mechanical, Electrical Engineering, Chemical or other related Science & Engineering discipline
Self-motivated, independent and able to contribute as a team player
Working Hour: 8am-8pm (12 hours day shift)
Able to work in cleanroom environment
Working Location: Pioneer (Company provides island-wide transport to and fro company)
  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to
apply@machspeed.com.sg and attention to Bingcheng
for faster processing, alternatively, please visit
https://www.facebook.com/MachspeedHR for more jobs available, thank you.
Thank you very much.
Agency License No. 12C6200
EA Registration No: R1437671 
 ","$2,000","$1,800",Monthly,Junior Executive,"Engineering Assistant-QA (S$1800-2000+OT, Day Shift, West)"
480,4,Information Technology,TATA CONSULTANCY SERVICES ASIA PACIFIC PTE. LTD.,Permanent,Closing on 08 Feb 2019,East,Posted 25 Jan 2019,"Degree in Information Technology, Computer or Engineering
6 to 10 years of technical experience in  IBM Infosphere ( DataStage 9.x / 11.x) , Teradata 15.0, Unix Scripting, Oracle 11i, Tivoli Scheduler
Good Communication and Interpersonal  skills
Knowledge in the SDLC Life Cycle, Agile and Banking Domain
Strong knowledge in  IBM Infosphere ( DataStage 9.x / 11.x) , Teradata 15.0, Unix Scripting, Oracle 11i, Tivoli Scheduler
Good exposure to Design Patterns & DWH ETL Architecture
Addional advantage to have the knowledge in RTC


 ","$9,000","$5,000",Monthly,Executive,ETL Tech Lead
481,,,,,,Central,,,,,,,
482,0,Information Technology,VERSANT SYSTEMS PTE. LTD.,"Contract, Full Time",Closing on 24 Feb 2019,West,Posted 25 Jan 2019,"ABAP EDI Consultant
Requirements:
Degree/Diploma in IT or Equivalent
Minimum 7 years of experience preferably with ECC 6.0
Strong exposure on core ABAP which includes reports using ALV, dialog programming, BDC, Layout sets, LSMW and Data dictionary
Experience in Object Oriented programming, User exits, Enhancement Points, BADIs and BAPI is a must
Strong hands on experience in EDI / ALE, ABAP proxies and Work Flow
Experience in IDOC Error Handling using Work Flow
Exposure to XI-NetWeaver is preferred
Experience in any middleware and B2B applications will be advantageous
Design and Implementation of Systems Integration solutions, preferably with the Supply Chain Management modules
Experience in JAVA technologies preferred
Strong communication skills both verbal and in writing are important as the work requires integration with colleagues, users and business partners all around the world
Interested Applicants please forward your updated profile to ashok@versantsys.com","$9,000","$6,500",Monthly,Executive,ABAP EDI Consultant
483,4,Banking and Finance,CITIBANK N.A.,Temporary,Closing on 24 Feb 2019,Central,Posted 25 Jan 2019,"Qualifications
Strong quantitative and analytical skills
Practical and solution-oriented, keen and a team leader
Ability to build close relationships and interact at all levels in the organization
Strong communication and influencing skills
Excellent organizational and project management skills
Track record of success in delivering high quality work in a fast paced and dynamic environment","$8,000","$5,000",Monthly,Middle Management,"GF - Finance Analyst, Vice President"
484,0,Accounting / Auditing / Taxation,MACHSPEED HUMAN RESOURCES PTE. LTD.,Permanent,Closing on 24 Feb 2019,West,Posted 25 Jan 2019,"Job Requirements:-
Possess a recognised Diploma / Degree in Accountancy
Able to start work immediately and commit to work for next 3-6 months
(Contract is convertible to permanent)
Able to use UBS accounting system will be advantageous (but not a must)
Work location: Science Park
5 days’ work week (Mon to Fri 9.00 am to 6.00 pm)
Able to work overtime during closing (for a few days)
Salary: S$2500-2800 per month
We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to
apply@machspeed.com.sg
for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you.
You may also call +6563362530 (Look for BingCheng) to find out more
Thank you very much.           
Agency License No. 12C6200
EA Registration No: R1437671","$2,800","$2,500",Monthly,Executive,"Accounts  Officer (3-6 months contract, Science Park, $2500-2800)"
485,0,"Admin / Secretarial, Manufacturing",MACHSPEED HUMAN RESOURCES PTE. LTD.,Permanent,Closing on 24 Feb 2019,South,Posted 25 Jan 2019,"Job requirements:-
Minimum GCE ‘O’ Level with at least 2 years of working experience in production industry
Experience in production planning/purchasing will be an added advantage
Salary range: $1800-2000
Transport allowance: $110
Working hours: 8am – 5.30pm, Mondays to Fridays(May require to perform OT)  
Proficient in MS Office
We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to
apply@machspeed.com.sg
for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you.
You may also call +6563362530 (Look for BingCheng) to find out more
Thank you very much.       
Agency License No. 12C6200
EA Registration No: R1437671","$2,000","$1,800",Monthly,Junior Executive,"Production Planner (5 days, Clementi,  $1800-2000)"
486,2,"Engineering, Manufacturing, Repair and Maintenance",COMPANY UNDISCLOSED,"Permanent, Full Time",Closing on 24 Feb 2019,West,Posted 25 Jan 2019,"Requirement:
Degree in Mechanical/Electrical engineering
At least 4 years in facilities management, preferable in manufacturing environment
Good technical knowledge in the Facility Equipment's like Boiler, Compressor, Chiller, Pump system and AHU system
Good problem-solving and interpersonal skill
 ","$4,500","$3,500",Monthly,"Executive, Senior Executive",FACILITY ENGINEERS
487,26,Information Technology,THAKRAL BROTHERS (PRIVATE) LIMITED,Contract,Closing on 24 Feb 2019,Central,Posted 25 Jan 2019,"A team player Project Management, wealth management processes, business risk and regulatory Business process re-engineering
Innovative and visionary with the ability to help create a vision with the client. Able to translate vision into a technology strategy
Analytical thinking
Ability to shape methodology, processes, policies and procedures.
Proven leadership of functional teams in matrixed organisations. Collaborative Good all-round communication skills and ability to face off to senior stakeholders within the IT and business organization
Organized and an ability to multitask
Profound knowledge of methods and tools for functional specifications.","$15,000","$12,000",Monthly,Professional,Senior Business Analyst
488,9,Information Technology,SKYLAB NETWORKS PTE. LTD.,Full Time,Closing on 24 Feb 2019,West,Posted 25 Jan 2019,"Qualification:
Highly skilled at gathering and building consensus on the project plan and implementation approach
Project leadership experience
Knowledge and experience in software development processes
Ability to present and report project status to operational management/ stakeholders
Can conform to shifting priorities, demands and timelines through analytical and problem-solving capabilities
Ability to effectively prioritize and execute tasks in a high-pressure environment is crucial
Strong problem solving and analytical skills
Exceptional written, verbal and presentation communication skills in English
Bachelor’s degree required
Three to five years of experience in a projects-related role",,,,Middle Management,Software Development / Project Manager
